1.368222680000000000e+08,1.415221500000000000e+08
1.368222680000000000e+08,1.411860200000000000e+08
1.368208540000000000e+08,1.415221500000000000e+08
1.368222680000000000e+08,1.411860200000000000e+08
1.368222680000000000e+08,1.408492310000000000e+08
