1.363813490000000000e+08,1.388361980000000000e+08
1.363813490000000000e+08,1.407396910000000000e+08
1.363765150000000000e+08,1.389836220000000000e+08
1.363813490000000000e+08,1.386938150000000000e+08
1.363813490000000000e+08,1.388361980000000000e+08
